# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-05 10:43:10 10204569 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
   127     0.127000  0.004933342  0.000038040 -0.468793537 -0.883307772  0.000000000000000000 -33.963246956  12.417084496  33.963246956  0.000000077123549    23.567773 12.417084495701669 
   128     0.128000  0.004971382  0.000038029 -0.469651807 -0.882851731 -0.000000000001818989 -33.980790806  12.507498771  33.980790806  0.000000077083145    23.576631 12.507498770549796 
   129     0.129000  0.005009411  0.000038018 -0.470509118 -0.882395133  0.000000000000000000 -33.998374296  12.596338042  33.998374296  0.000000077042913    23.585462 12.596338041736210 
   130     0.130000  0.005047429  0.000038008 -0.471365468 -0.881937977  0.000000000001818989 -34.015997478  12.683577967  34.015997478  0.000000077002855    23.594268 12.683577966991377 
   131     0.131000  0.005085437  0.000037997 -0.472220862 -0.881480265  0.000000000000000000 -34.033660406  12.769194775  34.033660406  0.000000076962968    23.603047 12.769194774504777 
   132     0.132000  0.005123434  0.000037987 -0.473075299 -0.881021999  0.000000000000000000 -34.051363132  12.853165688  34.051363132  0.000000076923253    23.611801 12.853165687939260 
   133     0.133000  0.005161421  0.000037976 -0.473928781 -0.880563178  0.000000000000000000 -34.069105711  12.935469362  34.069105711  0.000000076883710    23.620528 12.935469362320928 
   134     0.134000  0.005199397  0.000037966 -0.474781310 -0.880103805  0.000000000001818989 -34.086888196  13.016084641  34.086888196  0.000000076844338    23.629229 13.016084641189417 
   135     0.135000  0.005237362  0.000037955 -0.475632888 -0.879643880  0.000000000000000000 -34.104710642  13.094990867  34.104710642  0.000000076805136    23.637904 13.094990866579280 
   136     0.136000  0.005275318  0.000037945 -0.476483516 -0.879183405  0.000000000000000000 -34.122573104  13.172171413  34.122573104  0.000000076766104    23.646554 13.172171412939138 
   137     0.137000  0.005313262  0.000037935 -0.477333195 -0.878722380  0.000000000000000000 -34.140475635  13.247606359  34.140475635  0.000000076727241    23.655177 13.247606358627095 
   138     0.138000  0.005351197  0.000037924 -0.478181927 -0.878260807  0.000000000000000000 -34.158418293  13.321280753  34.158418293  0.000000076688548    23.663774 13.321280752760400 
   139     0.139000  0.005389121  0.000037914 -0.479029714 -0.877798686  0.000000000000000000 -34.176401133  13.393177959  34.176401133  0.000000076650023    23.672346 13.393177958879177 
   140     0.140000  0.005427035  0.000037904 -0.479876557 -0.877336019 -0.000000000001818989 -34.194424211  13.463283160  34.194424211  0.000000076611666    23.680891 13.463283160001005 
   141     0.141000  0.005464939  0.000037894 -0.480722458 -0.876872806  0.000000000000000000 -34.212487584  13.531583210  34.212487584  0.000000076573478    23.689411 13.531583209685948 
   142     0.142000  0.005502832  0.000037883 -0.481567418 -0.876409050  0.000000000000000000 -34.230591309  13.598064825  34.230591309  0.000000076535456    23.697905 13.598064825485089 
   143     0.143000  0.005540716  0.000037873 -0.482411438 -0.875944750  0.000000000000000000 -34.248735443  13.662715772  34.248735443  0.000000076497602    23.706372 13.662715771782462 
   144     0.144000  0.005578589  0.000037863 -0.483254520 -0.875479908  0.000000000000000000 -34.266920045  13.725527286  34.266920045  0.000000076459914    23.714814 13.725527286458149 
   145     0.145000  0.005616453  0.000037853 -0.484096666 -0.875014525  0.000000000000000000 -34.285145171  13.786487132  34.285145171  0.000000076422391    23.723231 13.786487132378067 
   146     0.146000  0.005654306  0.000037843 -0.484937877 -0.874548601  0.000000000000000000 -34.303410882  13.845589451  34.303410882  0.000000076385035    23.731621 13.845589451420448 
   147     0.147000  0.005692149  0.000037833 -0.485778154 -0.874082139  0.000000000000000000 -34.321717235  13.902823022  34.321717235  0.000000076347844    23.739986 13.902823021759602 
   148     0.148000  0.005729982  0.000037823 -0.486617500 -0.873615138  0.000000000000000000 -34.340064291  13.958184408  34.340064291  0.000000076310817    23.748325 13.958184408134899 
   149     0.149000  0.005767806  0.000037814 -0.487455914 -0.873147600  0.000000000000000000 -34.358452108  14.011663725  34.358452108  0.000000076273955    23.756638 14.011663724724954 
   150     0.150000  0.005805619  0.000037804 -0.488293400 -0.872679526  0.000000000000000000 -34.376880747  14.063260057  34.376880747  0.000000076237256    23.764926 14.063260057018079 
   151     0.151000  0.005843423  0.000037794 -0.489129958 -0.872210917  0.000000000000000000 -34.395350269  14.112968365  34.395350269  0.000000076200722    23.773187 14.112968364909717 
   152     0.152000  0.005881217  0.000037784 -0.489965590 -0.871741774 -0.000000000001818989 -34.413860734  14.160782304  34.413860734  0.000000076164350    23.781424 14.160782304448727 
   153     0.153000  0.005919001  0.000037774 -0.490800298 -0.871272097  0.000000000000000000 -34.432412204  14.206705129  34.432412204  0.000000076128141    23.789634 14.206705129150121 
   154     0.154000  0.005956776  0.000037765 -0.491634082 -0.870801889  0.000000000000000000 -34.451004740  14.250731198  34.451004740  0.000000076092094    23.797819 14.250731197710920 
   155     0.155000  0.005994541  0.000037755 -0.492466944 -0.870331149  0.000000000000000000 -34.469638405  14.292861063  34.469638405  0.000000076056209    23.805978 14.292861062833229 
   156     0.156000  0.006032296  0.000037746 -0.493298886 -0.869859879  0.000000000000000000 -34.488313260  14.333095795  34.488313260  0.000000076020486    23.814112 14.333095794535122 
